desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
(5:33) 4-D.Prescott pass short right to 87-J.Ferguson to DAL 24 for 6 yards (22-A.Phillips; 58-B.Okereke).,pass,Half2,15,3,1.0,,0.0,0.0,6.0,0.0,0.0,0,,,
(4:59) 33-J.Williams left tackle to DAL 30 for 6 yards (21-P.Adebo).,run,Half2,15,3,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(4:15) (Shotgun) 4-D.Prescott pass short left to 33-J.Williams to DAL 29 for -1 yards (0-B.Burns).,pass,Half2,15,3,1.0,,0.0,0.0,-1.0,0.0,0.0,0,,,
(3:29) (Shotgun) 4-D.Prescott pass short right to 24-M.Sanders pushed ob at DAL 32 for 3 yards (28-C.Flott; 24-D.Belton).,pass,Half2,15,3,2.0,,0.0,0.0,3.0,0.0,0.0,0,,,
"(2:55) (Shotgun) 4-D.Prescott pass short middle to 87-J.Ferguson to DAL 49 for 17 yards (24-D.Belton; 22-A.Phillips). Penalty on NYG-51-A.Carter, Defensive Offside, declined.",pass,Half2,15,3,3.0,,1.0,0.0,17.0,0.0,0.0,0,,,
(2:36) (Shotgun) 4-D.Prescott pass short left to 89-B.Spann-Ford to NYG 48 for 3 yards (49-C.Board).,pass,Half2,15,3,1.0,,0.0,0.0,3.0,0.0,0.0,0,,,
(1:50) (Shotgun) 24-M.Sanders up the middle to NYG 46 for 2 yards (5-K.Thibodeaux).,run,Half2,15,3,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(1:01) 33-J.Williams left tackle to NYG 23 for no gain (57-C.Golston).,run,Half2,15,3,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(:21) (Shotgun) 4-D.Prescott pass short left to 87-J.Ferguson to NYG 24 for -1 yards (27-T.Nubin).,pass,Half2,15,3,2.0,,0.0,0.0,-1.0,0.0,0.0,0,,,
(15:00) (Shotgun) 4-D.Prescott scrambles left tackle to NYG 26 for 3 yards (58-B.Okereke).,run,Half2,15,4,3.0,3.0,0.0,0.0,,1.0,0.0,0,,,
(12:02) 33-J.Williams left guard to DAL 18 for 3 yards (21-P.Adebo; 58-B.Okereke).,run,Half2,17,4,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(11:22) (Shotgun) 4-D.Prescott pass short right to 33-J.Williams to DAL 21 for 3 yards (97-D.Lawrence).,pass,Half2,17,4,2.0,,0.0,0.0,3.0,0.0,0.0,0,,,
(10:42) (Shotgun) 4-D.Prescott pass deep right to 88-C.Lamb to DAL 37 for 16 yards (2-D.Banks).,pass,Half2,17,4,3.0,,1.0,0.0,16.0,0.0,0.0,0,,,
(10:01) 24-M.Sanders right end pushed ob at DAL 36 for -1 yards (2-D.Banks).,run,Half2,17,4,1.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
"(9:23) (Shotgun) 4-D.Prescott pass deep left to 88-C.Lamb pushed ob at NYG 39 for 25 yards (22-A.Phillips). Penalty on NYG-2-D.Banks, Illegal Contact, declined. PENALTY on NYG-95-R.Robertson-Harris, Roughing the Passer, 15 yards, enforced at NYG 39.",pass,Half2,17,4,2.0,,1.0,1.0,25.0,0.0,0.0,1,,,
(9:00) 33-J.Williams up the middle to NYG 26 for -2 yards (22-A.Phillips).,run,Half2,17,4,1.0,-2.0,0.0,0.0,,0.0,0.0,0,,,
(8:17) (Shotgun) 4-D.Prescott pass short middle to 88-C.Lamb to NYG 19 for 7 yards (21-P.Adebo).,pass,Half2,17,4,2.0,,0.0,0.0,7.0,0.0,0.0,0,,,
(7:38) (Shotgun) 4-D.Prescott pass short left to 3-G.Pickens to NYG 10 for 9 yards (21-P.Adebo).,pass,Half2,17,4,3.0,,1.0,0.0,9.0,0.0,0.0,0,,,
(7:02) 24-M.Sanders left tackle to NYG 4 for 6 yards (21-P.Adebo; 58-B.Okereke).,run,Half2,17,4,1.0,6.0,0.0,0.0,,0.0,0.0,0,,,
"(6:17) 24-M.Sanders right guard for 4 yards, TOUCHDOWN.",run,Half2,17,4,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,M.Sanders
(2:37) (Shotgun) 4-D.Prescott pass short right to 88-C.Lamb to DAL 36 for 7 yards (24-D.Belton).,pass,Half2,19,4,1.0,,0.0,0.0,7.0,0.0,0.0,0,,,
"(2:15) (No Huddle, Shotgun) 4-D.Prescott pass incomplete short left to 33-J.Williams (0-B.Burns).",pass,Half2,19,4,2.0,,0.0,0.0,,0.0,0.0,0,,,
(2:11) (Shotgun) 4-D.Prescott pass incomplete short left to 1-J.Tolbert (22-A.Phillips).,pass,Half2,19,4,3.0,,0.0,0.0,,1.0,0.0,0,,,
"(2:06) (Shotgun) 4-D.Prescott pass short middle to 1-J.Tolbert to DAL 47 for 11 yards (22-A.Phillips). Penalty on NYG-22-A.Phillips, Defensive Pass Interference, declined.",pass,Half2,19,4,4.0,,1.0,0.0,11.0,0.0,1.0,0,,,
(2:00) (Shotgun) 4-D.Prescott pass incomplete short left to 87-J.Ferguson.,pass,Half2,19,4,1.0,,0.0,0.0,,0.0,0.0,0,,,
(1:55) (Shotgun) 4-D.Prescott pass short left to 33-J.Williams to NYG 48 for 5 yards (5-K.Thibodeaux).,pass,Half2,19,4,2.0,,0.0,0.0,5.0,0.0,0.0,0,,,
